PRODUCTS/pursonic/led-glow-set/01.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/LLMK7-LLT71.jpg
PRODUCTS/pursonic/led-glow-set/02.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/LLMK7-LLT72.jpg
PRODUCTS/pursonic/led-glow-set/03.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/LLMK7-LLT73.jpg
PRODUCTS/pursonic/wireless-muscle-stimulator/01.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/products/KTR230.jpg
PRODUCTS/pursonic/wireless-muscle-stimulator/02.png	https://cdn.shopify.com/s/files/1/0273/7058/6135/products/PURSONICKTR230HIRES.png
PRODUCTS/pursonic/wireless-muscle-stimulator/03.png	https://cdn.shopify.com/s/files/1/0273/7058/6135/products/PURSONICKTR230HIRES2.png
PRODUCTS/pursonic/wireless-muscle-stimulator/04.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/products/PURSONICKTR230HIRES2.jpg
PRODUCTS/pursonic/wireless-muscle-stimulator/05.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/products/PURSONICKTR230HIRES1.jpg
PRODUCTS/pursonic/abdominal-muscle-toner/01.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/KTR235_SELLSHEET_IMAGE.jpg
PRODUCTS/pursonic/abdominal-muscle-toner/02.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/KTR235_DESCRIPTION.jpg
PRODUCTS/pursonic/abdominal-muscle-toner/03.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/KTR235_LIFESTYLE.jpg
PRODUCTS/pursonic/abdominal-muscle-toner/04.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/KTR235_SELLSHEET_IMAGE2.jpg
PRODUCTS/pursonic/abdominal-muscle-toner/05.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/KTR235_RENDER2.jpg
PRODUCTS/pursonic/glucose-test-strips-refill/01.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/GCMP501a.jpg
PRODUCTS/pursonic/glucose-test-strips-refill/02.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/GCMP50_DESCRIPTION_7878b77e-c341-4ea5-a302-a5306d2295c6.jpg
PRODUCTS/pursonic/glucose-test-strips-refill/03.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/GCMP50_LIFESTYLE_e135b117-e382-410d-88da-72f0892bac93.jpg
PRODUCTS/pursonic/glucose-test-strips-refill/04.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/GCMP50STRIPS.jpg
PRODUCTS/pursonic/glucose-test-strips-refill/05.jpg	https://cdn.shopify.com/s/files/1/0273/7058/6135/files/GCMP50lancet.jpg
PRODUCTS/pursonic/clear-radiant-skin-bundle/01.png	(user-pasted image)
